1AJ9 1AJ9	6.872386872025201e-05
1AJ9 1FN3	34.32400363162594
1AJ9 1GBV	27.10707626768595
1AJ9 1GZX	27.89198377695655
1AJ9 1HGA	29.580349406809002
1AJ9 1HGB	27.387242009970045
1AJ9 1HGC	28.515430325690843
1AJ9 1M9P	29.440551000961506
1AJ9 1NEJ	28.609282734505133
1AJ9 1RVW	26.053863342196454
1AJ9 1THB	26.59255545909257
1AJ9 1VWT	25.827813186206175
1AJ9 1YFF_1	28.176660090110907
1AJ9 1YFF_2	28.01061292299354
1AJ9 2D5Z	27.035626057449953
1AJ9 3D17	27.06743595652417
1AJ9 3OO4	31.79912354529712
1AJ9 3OO5	31.57183647547116
1AJ9 3P5Q	30.1431051597924
1AJ9 5E6E	28.48960786759914
1AJ9 6HK2	28.34368086270804
1AJ9 9AV9	30.4439412634658
1AJ9 9AYZ_1	29.590146472537114
1AJ9 9AYZ_2	27.603977664567232
1FN3 1FN3	4.8870758553568576e-05
1FN3 1GBV	30.000854457189917
1FN3 1GZX	31.404488414046376
1FN3 1HGA	27.886169457137754
1FN3 1HGB	27.30590201480712
1FN3 1HGC	28.26051766132763
1FN3 1M9P	29.412567148795382
1FN3 1NEJ	30.76981165798738
1FN3 1RVW	30.102463386807035
1FN3 1THB	29.467962023092813
1FN3 1VWT	28.55252899405185
1FN3 1YFF_1	31.385202260996756
1FN3 1YFF_2	29.806858152695956
1FN3 2D5Z	29.209820837503287
1FN3 3D17	33.579220138178435
1FN3 3OO4	38.90010295791519
1FN3 3OO5	26.376652592890515
1FN3 3P5Q	33.30783633906252
1FN3 5E6E	30.49837244251919
1FN3 6HK2	30.239231179538372
1FN3 9AV9	29.53373553018194
1FN3 9AYZ_1	28.162026861352533
1FN3 9AYZ_2	27.36833980649613
1GBV 1GBV	5.9906283916146044e-05
1GBV 1GZX	24.332795173536752
1GBV 1HGA	23.65282021817861
1GBV 1HGB	23.86331105739907
1GBV 1HGC	24.66750267875043
1GBV 1M9P	27.40350981770798
1GBV 1NEJ	28.25722727692169
1GBV 1RVW	26.079127056537803
1GBV 1THB	24.285801839882236
1GBV 1VWT	19.843185438762166
1GBV 1YFF_1	29.715849265565552
