1AJ9 1AJ9	0.0005011562442174526
1AJ9 1FN3	30.162750958162842
1AJ9 1GBV	23.24737062681066
1AJ9 1GZX	25.83954175895145
1AJ9 1HGA	25.51349226909964
1AJ9 1HGB	26.490980191531786
1AJ9 1HGC	29.369435842056614
1AJ9 1M9P	26.77612485917327
1AJ9 1NEJ	26.568719824951323
1AJ9 1RVW	25.777301096347234
1AJ9 1THB	24.381338323490958
1AJ9 1VWT	27.0573256860478
1AJ9 1YFF_1	30.40282672005829
1AJ9 1YFF_2	25.712966214362183
1AJ9 2D5Z	25.659586356790548
1AJ9 3D17	26.188922519547184
1AJ9 3OO4	32.45269948126787
1AJ9 3OO5	29.517929463142185
1AJ9 3P5Q	32.426415034655896
1AJ9 5E6E	27.17123919128812
1AJ9 6HK2	25.981715018395082
1AJ9 9AV9	27.918486917554795
1AJ9 9AYZ_1	24.982665500786897
1AJ9 9AYZ_2	26.13567431837
1FN3 1FN3	0.0002298395523969058
1FN3 1GBV	26.18085496335495
1FN3 1GZX	26.443310393507357
1FN3 1HGA	27.106959576613793
1FN3 1HGB	26.50650595760553
1FN3 1HGC	27.646792707929656
1FN3 1M9P	27.6281053081596
1FN3 1NEJ	32.287773516673276
1FN3 1RVW	28.295324325889883
1FN3 1THB	26.710622064458487
1FN3 1VWT	28.08361126645742
1FN3 1YFF_1	27.82260536523128
1FN3 1YFF_2	29.58762533751239
1FN3 2D5Z	27.378300876960058
1FN3 3D17	29.200677530135557
1FN3 3OO4	34.156190512302814
1FN3 3OO5	28.600554666589325
1FN3 3P5Q	29.74097577191545
1FN3 5E6E	29.590893314257738
1FN3 6HK2	26.057596951855384
1FN3 9AV9	28.568534950189495
1FN3 9AYZ_1	25.770537794937905
1FN3 9AYZ_2	25.636292768060834
1GBV 1GBV	0.000596197811952724
1GBV 1GZX	24.084979598266724
1GBV 1HGA	22.667005481171735
1GBV 1HGB	22.979307540443365
1GBV 1HGC	23.220379752760692
1GBV 1M9P	25.798859789139975
1GBV 1NEJ	27.7549223004339
1GBV 1RVW	24.876754853021726
1GBV 1THB	23.15663034522913
1GBV 1VWT	21.39039458589002
1GBV 1YFF_1	29.217443732036205
1GBV 1YFF_2	28.762180692014635
1GBV 2D5Z	23.397756996978284
1GBV 3D17	26.755408396344247
1GBV 3OO4	31.285864767118117
1GBV 3OO5	27.826775281155335
1GBV 3P5Q	28.890810960297593
1GBV 5E6E	27.973904957689413
1GBV 6HK2	26.36910797061522
1GBV 9AV9	29.650429866049247
1GBV 9AYZ_1	24.983920553548362
1GBV 9AYZ_2	26.05340003277203
1GZX 1GZX	0.0003803746096029045
1GZX 1HGA	21.815068100911013
1GZX 1HGB	19.090855876392013
1GZX 1HGC	20.222170073945268
1GZX 1M9P	26.44868811472549
1GZX 1NEJ	26.82244874594274
1GZX 1RVW	27.322140895472298
1GZX 1THB	23.39602144451564
1GZX 1VWT	22.561754342665246
1GZX 1YFF_1	24.35386319433748
1GZX 1YFF_2	28.302773878698677
1GZX 2D5Z	21.265211446193362
1GZX 3D17	24.67290726340872
1GZX 3OO4	32.77966179763374
1GZX 3OO5	26.43140559839148
1GZX 3P5Q	31.23930655680008
1GZX 5E6E	28.5128418228911
1GZX 6HK2	24.344004586802438
1GZX 9AV9	28.117463531223894
1GZX 9AYZ_1	22.324827694538882
1GZX 9AYZ_2	26.33773862068024
1HGA 1HGA	0.00039139177760691467
1HGA 1HGB	15.411654509748693
1HGA 1HGC	17.95500076681437
1HGA 1M9P	24.214596385761105
1HGA 1NEJ	29.91577318310705
1HGA 1RVW	27.011132624395305
1HGA 1THB	17.7549957475222
1HGA 1VWT	25.68357084041308
1HGA 1YFF_1	27.29478606373929
1HGA 1YFF_2	28.274831087096473
1HGA 2D5Z	22.199515628088562
1HGA 3D17	24.628797271870706
1HGA 3OO4	30.165021219791395
1HGA 3OO5	25.412815071998214
1HGA 3P5Q	27.49611687381586
1HGA 5E6E	27.931825953891273
1HGA 6HK2	24.7482930708407
1HGA 9AV9	28.520168208561834
1HGA 9AYZ_1	26.783225650300746
1HGA 9AYZ_2	25.10376050003689
1HGB 1HGB	0.00043134953045358344
1HGB 1HGC	16.889140425950682
1HGB 1M9P	26.71430242828497
1HGB 1NEJ	28.424374501398276
1HGB 1RVW	27.449158264443096
1HGB 1THB	18.8431239609412
1HGB 1VWT	23.60289847379585
1HGB 1YFF_1	27.627196843368928
1HGB 1YFF_2	26.47104348805778
1HGB 2D5Z	20.099186304028382
1HGB 3D17	24.728058535516887
1HGB 3OO4	29.881106476917047
1HGB 3OO5	26.03063421524122
1HGB 3P5Q	28.14168481480718
1HGB 5E6E	28.696613500471923
1HGB 6HK2	26.23828218998304
1HGB 9AV9	28.341283725658755
1HGB 9AYZ_1	23.01403396980792
1HGB 9AYZ_2	24.51421314766304
1HGC 1HGC	0.00024718808079531094
1HGC 1M9P	25.99798698966713
1HGC 1NEJ	27.525823686905298
1HGC 1RVW	27.33980261059946
1HGC 1THB	14.796894739238711
1HGC 1VWT	23.713587916176586
1HGC 1YFF_1	27.602572718328368
1HGC 1YFF_2	27.890847580673967
1HGC 2D5Z	22.368060510061916
1HGC 3D17	26.688301582849828
1HGC 3OO4	34.22177343116263
1HGC 3OO5	26.069729529226407
1HGC 3P5Q	29.8669918513397
1HGC 5E6E	29.726968451762804
1HGC 6HK2	24.309900388866954
1HGC 9AV9	27.890811734566583
1HGC 9AYZ_1	25.085279648163933
1HGC 9AYZ_2	25.855495297600086
1M9P 1M9P	0.0003586957450480934
1M9P 1NEJ	23.04031391672211
1M9P 1RVW	26.358261715614137
1M9P 1THB	27.81516294795031
1M9P 1VWT	26.76426113410613
1M9P 1YFF_1	26.660438940696114
1M9P 1YFF_2	24.703241779880145
1M9P 2D5Z	27.417021696851215
1M9P 3D17	26.91342901887263
1M9P 3OO4	32.08154889849818
1M9P 3OO5	26.700619029970923
1M9P 3P5Q	29.993679968568934
1M9P 5E6E	28.78504592103595
1M9P 6HK2	26.159097367066522
1M9P 9AV9	27.98838060865197
1M9P 9AYZ_1	27.179546861219794
1M9P 9AYZ_2	26.32003266188883
1NEJ 1NEJ	0.0002341908871469426
1NEJ 1RVW	27.219924093515974
1NEJ 1THB	29.237485975984324
1NEJ 1VWT	29.711078139587492
1NEJ 1YFF_1	29.743717430655654
1NEJ 1YFF_2	26.10666620754645
1NEJ 2D5Z	31.025104225337234
1NEJ 3D17	29.038402016930032
1NEJ 3OO4	32.1943939705459
1NEJ 3OO5	29.537308660466138
1NEJ 3P5Q	30.45875319533876
1NEJ 5E6E	28.854947717979485
1NEJ 6HK2	27.573604792831958
1NEJ 9AV9	28.42459959855034
1NEJ 9AYZ_1	26.477374105119598
1NEJ 9AYZ_2	29.74088263043762
1RVW 1RVW	0.000620534660052227
1RVW 1THB	29.42663283567242
1RVW 1VWT	24.554506250550673
1RVW 1YFF_1	28.42319962504021
1RVW 1YFF_2	27.22613220523003
1RVW 2D5Z	28.338712806306997
1RVW 3D17	24.42403136014533
1RVW 3OO4	31.952679735780876
1RVW 3OO5	30.909443484761105
1RVW 3P5Q	30.922447651355522
1RVW 5E6E	30.543867561380072
1RVW 6HK2	28.77872567944752
1RVW 9AV9	25.94138681562242
1RVW 9AYZ_1	27.31837086050882
1RVW 9AYZ_2	27.343934587240597
1THB 1THB	0.00030760024405219024
1THB 1VWT	25.005135740176506
1THB 1YFF_1	28.646883761455275
1THB 1YFF_2	30.275840891485718
1THB 2D5Z	21.374581911317218
1THB 3D17	25.800448185866063
