4V51 4V51	0.0030216850203061804
4V51 4V5F	26.609996713683884
4V51 4V63	23.13961480841326
4V51 4V67	27.467716153318914
4V51 4V6F	27.393129389536092
4V51 4V7L	19.96966183326629
4V51 4V8O	29.46111148285988
4V51 4V8U	27.952355631137788
4V51 4V90	29.732473547836747
4V51 4V9H	29.22859339014774
4V51 4V9J	27.499228771602525
4V51 4V9K	24.307961867733365
4V51 4V9L	22.880396320690664
4V51 4V9M	24.83900079270693
4V5F 4V5F	0.00205949192869975
4V5F 4V63	29.715208553342173
4V5F 4V67	28.639111878435784
4V5F 4V6F	27.6224110854057
4V5F 4V7L	26.935914577769136
4V5F 4V8O	28.72753174246283
4V5F 4V8U	24.999512811007424
4V5F 4V90	27.00561590627678
4V5F 4V9H	26.215251676714765
4V5F 4V9J	25.369701068480445
4V5F 4V9K	25.230447593385765
4V5F 4V9L	26.465121063781037
4V5F 4V9M	26.034696251817607
4V63 4V63	0.0015178897329890617
4V63 4V67	18.477860054786287
4V63 4V6F	22.00766633330942
4V63 4V7L	25.72619176089337
4V63 4V8O	28.061150044033354
4V63 4V8U	25.115398716610247
4V63 4V90	28.741514993185582
4V63 4V9H	28.898948047866426
4V63 4V9J	29.356045823458448
4V63 4V9K	21.697404403257224
4V63 4V9L	22.97859634334779
4V63 4V9M	22.156617520574347
4V67 4V67	0.000815406485630267
4V67 4V6F	21.28313251078033
4V67 4V7L	24.109251167049518
4V67 4V8O	26.771971838536192
4V67 4V8U	27.050534622585385
4V67 4V90	32.189980572673726
4V67 4V9H	28.660461392287285
4V67 4V9J	25.834325493206734
4V67 4V9K	23.53804704522819
4V67 4V9L	20.777141783984757
4V67 4V9M	22.020013320088626
4V6F 4V6F	0.0012360462725491993
4V6F 4V7L	22.83425675690585
4V6F 4V8O	27.383426303815924
4V6F 4V8U	28.023194891400276
4V6F 4V90	32.65514238123943
4V6F 4V9H	28.48174375825736
4V6F 4V9J	26.710809205171
4V6F 4V9K	24.955199462028762
4V6F 4V9L	24.017172430133787
4V6F 4V9M	24.927795050982873
4V7L 4V7L	0.0008667422217101584
4V7L 4V8O	26.682389452493624
4V7L 4V8U	29.699693733230966
4V7L 4V90	32.49674201448573
4V7L 4V9H	30.203585011668043
4V7L 4V9J	24.548438940130467
4V7L 4V9K	23.338310160008668
4V7L 4V9L	22.530191991165978
4V7L 4V9M	25.798490013508342
4V8O 4V8O	0.000834607441255977
4V8O 4V8U	29.773663358125003
4V8O 4V90	31.991653120125026
4V8O 4V9H	32.70841481138606
4V8O 4V9J	29.152864652456767
4V8O 4V9K	26.81355156934702
4V8O 4V9L	26.69286539555668
4V8O 4V9M	29.11874420632767
4V8U 4V8U	0.0033284474095135945
4V8U 4V90	24.348396619057766
4V8U 4V9H	26.882787016183432
4V8U 4V9J	27.458988371697707
4V8U 4V9K	23.425885882078347
4V8U 4V9L	23.730562898913284
4V8U 4V9M	24.81846055196704
4V90 4V90	0.0007448506934359658
4V90 4V9H	17.436707978740586
4V90 4V9J	28.639313401675707
4V90 4V9K	28.110048066599393
4V90 4V9L	28.379624856706748
4V90 4V9M	29.56222948570638
4V9H 4V9H	0.001990344665224927
4V9H 4V9J	26.743220033051273
4V9H 4V9K	28.951969205240868
4V9H 4V9L	25.402359700627642
4V9H 4V9M	26.96272810787286
4V9J 4V9J	0.0005957425127728637
4V9J 4V9K	21.184286765715758
4V9J 4V9L	24.05412793208981
4V9J 4V9M	20.765735899180022
4V9K 4V9K	0.000641740800221536
4V9K 4V9L	8.576452090398329
4V9K 4V9M	12.6097675533091
4V9L 4V9L	0.0011316349283457341
4V9L 4V9M	7.619231672677712
4V9M 4V9M	0.0010324358026364967
